"Search Results"

"Summary"
"Saved on","7/18/2022 3:49:43 PM"
"Searched for","interdomain allostery OR intramolecular regulation OR intrasteric regulation OR active-site-directed regulation OR motif exposure OR autoinhibition OR signaling conduit function"
"In folder(s)","G:\My Drive\FIL\cis_project\Gsponer2016\positive_papers"
"Number of document(s) found","62"             
"Number of instance(s) found","893"            

"File name","Title","Page","Search Instance"
"Greenall 2001.pdf","DNA Binding by the ETS-domain Transcription Factor PEA3 Is Regulated by Intramolecular and Intermolecular ProteinAÅEProtein Interactions*","1","for relief of autoinhibition have not yet been demonstrated in Ets-1, but in "
"Greenall 2001.pdf","DNA Binding by the ETS-domain Transcription Factor PEA3 Is Regulated by Intramolecular and Intermolecular ProteinAÅEProtein Interactions*","1","trigger to relieve autoinhibition and thereby stimulate DNA binding (14, 19). Furthermore, in "
"Greenall 2001.pdf","DNA Binding by the ETS-domain Transcription Factor PEA3 Is Regulated by Intramolecular and Intermolecular ProteinAÅEProtein Interactions*","2","by which this autoinhibition can be relieved. Our results point to an intriguing model "
"Greenall 2001.pdf","DNA Binding by the ETS-domain Transcription Factor PEA3 Is Regulated by Intramolecular and Intermolecular ProteinAÅEProtein Interactions*","2","the loss of autoinhibition, with the stimulation of nucleoprotein complex formation. MATERIALS AND METHODS "
"Greenall 2001.pdf","DNA Binding by the ETS-domain Transcription Factor PEA3 Is Regulated by Intramolecular and Intermolecular ProteinAÅEProtein Interactions*","3","a decrease of autoinhibition, whereas their simultaneous deletion leads to a loss of autoinhibition. "
"Greenall 2001.pdf","DNA Binding by the ETS-domain Transcription Factor PEA3 Is Regulated by Intramolecular and Intermolecular ProteinAÅEProtein Interactions*","3","a loss of autoinhibition. Work on the autoinhibitory mechanism used by a different ETS-"
"Greenall 2001.pdf","DNA Binding by the ETS-domain Transcription Factor PEA3 Is Regulated by Intramolecular and Intermolecular ProteinAÅEProtein Interactions*","3","in relief of autoinhibition (11, 12). Little sequence conservation exists between Ets-1 "
"Greenall 2001.pdf","DNA Binding by the ETS-domain Transcription Factor PEA3 Is Regulated by Intramolecular and Intermolecular ProteinAÅEProtein Interactions*","3","important requirement for autoinhibition of DNA binding by PEA3. Id Proteins Act in Trans "
"Greenall 2001.pdf","DNA Binding by the ETS-domain Transcription Factor PEA3 Is Regulated by Intramolecular and Intermolecular ProteinAÅEProtein Interactions*","5","participate in intramolecular autoinhibition of DNA binding by PEA3, indicating an intriguing link between "
"Greenall 2001.pdf","DNA Binding by the ETS-domain Transcription Factor PEA3 Is Regulated by Intramolecular and Intermolecular ProteinAÅEProtein Interactions*","5","and relief of autoinhibition (Figs. 1 and 7D; see ÅgDiscussionÅh) To map "
"Greenall 2001.pdf","DNA Binding by the ETS-domain Transcription Factor PEA3 Is Regulated by Intramolecular and Intermolecular ProteinAÅEProtein Interactions*","6","ternary complexes. DISCUSSION Autoinhibition is emerging as a novel mechanism for regulating the activities "
"Greenall 2001.pdf","DNA Binding by the ETS-domain Transcription Factor PEA3 Is Regulated by Intramolecular and Intermolecular ProteinAÅEProtein Interactions*","6","numerous examples where autoinhibition results in a reduction of the DNA binding activity of "
"Greenall 2001.pdf","DNA Binding by the ETS-domain Transcription Factor PEA3 Is Regulated by Intramolecular and Intermolecular ProteinAÅEProtein Interactions*","7","1). Subsequently, this autoinhibition is relieved, either in response to activation of signal transduction "
"Greenall 2001.pdf","DNA Binding by the ETS-domain Transcription Factor PEA3 Is Regulated by Intramolecular and Intermolecular ProteinAÅEProtein Interactions*","7","substantial relief of autoinhibition. Each domain on its own can only partially inhibit DNA "
"Greenall 2001.pdf","DNA Binding by the ETS-domain Transcription Factor PEA3 Is Regulated by Intramolecular and Intermolecular ProteinAÅEProtein Interactions*","7","been proposed for autoinhibition of Ets-1 (11, 12). In addition to the "
"Greenall 2001.pdf","DNA Binding by the ETS-domain Transcription Factor PEA3 Is Regulated by Intramolecular and Intermolecular ProteinAÅEProtein Interactions*","8","the relief of autoinhibition by interaction with USF-1. The inhibitory motifs are depicted "
"Greenall 2001.pdf","DNA Binding by the ETS-domain Transcription Factor PEA3 Is Regulated by Intramolecular and Intermolecular ProteinAÅEProtein Interactions*","8","for relief of autoinhibition other than USF-1 binding is indicated by a question "
"Greenall 2001.pdf","DNA Binding by the ETS-domain Transcription Factor PEA3 Is Regulated by Intramolecular and Intermolecular ProteinAÅEProtein Interactions*","8","to relief of autoinhibition. This latter hypothesis is supported by the observation that the "

"File name","Title","Page","Search Instance"
"Moir 2002.pdf","Autoinhibition of TFIIIB70 Binding by the Tetratricopeptide Repeat-containing Subunit of TFIIIC*","Document Metadata","Title: Autoinhibition of TFIIIB70 Binding by the Tetratricopeptide Repeat-containing Subunit of "
"Moir 2002.pdf","Autoinhibition of TFIIIB70 Binding by the Tetratricopeptide Repeat-containing Subunit of TFIIIC*","Document Metadata","Found 1 instance(s) in additional metadata"
"Moir 2002.pdf","Autoinhibition of TFIIIB70 Binding by the Tetratricopeptide Repeat-containing Subunit of TFIIIC*","1","U.S.A. Autoinhibition of TFIIIB70 Binding by the Tetratricopeptide Repeat-containing Subunit of "
"Moir 2002.pdf","Autoinhibition of TFIIIB70 Binding by the Tetratricopeptide Repeat-containing Subunit of TFIIIC*","1","are subject to autoinhibition. We propose that the binding of TFIIIB70 to these sites "
"Moir 2002.pdf","Autoinhibition of TFIIIB70 Binding by the Tetratricopeptide Repeat-containing Subunit of TFIIIC*","2","Autoinhibition of TFIIIB70 Binding Sites in TFIIIC131 695minimal TFIIIB70 interaction "
"Moir 2002.pdf","Autoinhibition of TFIIIB70 Binding by the Tetratricopeptide Repeat-containing Subunit of TFIIIC*","2","provide evidence for autoinhibition in the interaction between TFIIIC131 and TFIIIB70. EXPERIMENTAL PROCEDURES Plasmid "
"Moir 2002.pdf","Autoinhibition of TFIIIB70 Binding by the Tetratricopeptide Repeat-containing Subunit of TFIIIC*","3","696 Autoinhibition of TFIIIB70 Binding Sites in TFIIIC131as carboxyl-terminal hexahistidine "
"Moir 2002.pdf","Autoinhibition of TFIIIB70 Binding by the Tetratricopeptide Repeat-containing Subunit of TFIIIC*","4","Autoinhibition of TFIIIB70 Binding Sites in TFIIIC131 697TPR9 and IVR"
"Moir 2002.pdf","Autoinhibition of TFIIIB70 Binding by the Tetratricopeptide Repeat-containing Subunit of TFIIIC*","5","698 Autoinhibition of TFIIIB70 Binding Sites in TFIIIC131ble I). However, these "
"Moir 2002.pdf","Autoinhibition of TFIIIB70 Binding by the Tetratricopeptide Repeat-containing Subunit of TFIIIC*","6","Autoinhibition of TFIIIB70 Binding Sites in TFIIIC131 699FIG. 4. Alignment "
"Moir 2002.pdf","Autoinhibition of TFIIIB70 Binding by the Tetratricopeptide Repeat-containing Subunit of TFIIIC*","6","the interaction). However, autoinhibition of both TFIIIB70 binding sites is necessary to account for "
"Moir 2002.pdf","Autoinhibition of TFIIIB70 Binding by the Tetratricopeptide Repeat-containing Subunit of TFIIIC*","7","700 Autoinhibition of TFIIIB70 Binding Sites in TFIIIC131terminal domain in Nt-"
"Moir 2002.pdf","Autoinhibition of TFIIIB70 Binding by the Tetratricopeptide Repeat-containing Subunit of TFIIIC*","7","function and whether autoinhibition of TFIIIB70 binding is biologically significant. Definitive answers to these "
"Moir 2002.pdf","Autoinhibition of TFIIIB70 Binding by the Tetratricopeptide Repeat-containing Subunit of TFIIIC*","7","are consistent with autoinhibition of the high affinity TFIIIB70 binding site in vivo and "
"Moir 2002.pdf","Autoinhibition of TFIIIB70 Binding by the Tetratricopeptide Repeat-containing Subunit of TFIIIC*","7","TFIIIC131 can relieve autoinhibition of TFIIIB70 binding in vitro. The dominant activating mutations that "
"Moir 2002.pdf","Autoinhibition of TFIIIB70 Binding by the Tetratricopeptide Repeat-containing Subunit of TFIIIC*","7","implication of the autoinhibition we have described is that the different TFIIIB70 binding sites "
"Moir 2002.pdf","Autoinhibition of TFIIIB70 Binding by the Tetratricopeptide Repeat-containing Subunit of TFIIIC*","8","Autoinhibition of TFIIIB70 Binding Sites in TFIIIC131 70128. Marck, C., "

"File name","Title","Page","Search Instance"
"Abdel-Hafiz 2002.pdf","The Inhibitory Function in Human Progesterone Receptor N Termini Binds SUMO-1 Protein to Regulate Autoinhibition and Transrepression*","Document Metadata","Title: Protein to Regulate Autoinhibition and Transrepression*"
"Abdel-Hafiz 2002.pdf","The Inhibitory Function in Human Progesterone Receptor N Termini Binds SUMO-1 Protein to Regulate Autoinhibition and Transrepression*","Document Metadata","Found 1 instance(s) in additional metadata"
"Abdel-Hafiz 2002.pdf","The Inhibitory Function in Human Progesterone Receptor N Termini Binds SUMO-1 Protein to Regulate Autoinhibition and Transrepression*","1","Protein to Regulate Autoinhibition and Transrepression* Received for publication, May 9, 2002, and in "
"Abdel-Hafiz 2002.pdf","The Inhibitory Function in Human Progesterone Receptor N Termini Binds SUMO-1 Protein to Regulate Autoinhibition and Transrepression*","1","important inhibitory properties. Autoinhibition refers to an inhibitory function located in the PR N "
"Abdel-Hafiz 2002.pdf","The Inhibitory Function in Human Progesterone Receptor N Termini Binds SUMO-1 Protein to Regulate Autoinhibition and Transrepression*","1","We conclude that autoinhibition and transrepression involve N-terminal sumoylation combined with intramolecular N/"
"Abdel-Hafiz 2002.pdf","The Inhibitory Function in Human Progesterone Receptor N Termini Binds SUMO-1 Protein to Regulate Autoinhibition and Transrepression*","2","transcriptional activity. This autoinhibition is also transferable to related nuclear receptors. When the PR "
"Abdel-Hafiz 2002.pdf","The Inhibitory Function in Human Progesterone Receptor N Termini Binds SUMO-1 Protein to Regulate Autoinhibition and Transrepression*","2","activity, distinct from autoinhibition, also maps to the IF domain of PR-A. This "
"Abdel-Hafiz 2002.pdf","The Inhibitory Function in Human Progesterone Receptor N Termini Binds SUMO-1 Protein to Regulate Autoinhibition and Transrepression*","2","mechanisms that distinguish autoinhibition from transrepression, both of which originate from the IF domain, "
"Abdel-Hafiz 2002.pdf","The Inhibitory Function in Human Progesterone Receptor N Termini Binds SUMO-1 Protein to Regulate Autoinhibition and Transrepression*","2","properties of PRs. Autoinhibition refers to an IF located in the PR N terminus "
"Abdel-Hafiz 2002.pdf","The Inhibitory Function in Human Progesterone Receptor N Termini Binds SUMO-1 Protein to Regulate Autoinhibition and Transrepression*","5","PR N TerminiAutoinhibition, but Not Self-squelching, Map to 387IKEE.As discussed above, "
"Abdel-Hafiz 2002.pdf","The Inhibitory Function in Human Progesterone Receptor N Termini Binds SUMO-1 Protein to Regulate Autoinhibition and Transrepression*","5","different inhibitory properties. Autoinhibition maps to residues 375.397 in the N terminus and "
"Abdel-Hafiz 2002.pdf","The Inhibitory Function in Human Progesterone Receptor N Termini Binds SUMO-1 Protein to Regulate Autoinhibition and Transrepression*","5","sufficient to eliminate autoinhibition. On the other hand, the bell-shaped dose-response curves "
"Abdel-Hafiz 2002.pdf","The Inhibitory Function in Human Progesterone Receptor N Termini Binds SUMO-1 Protein to Regulate Autoinhibition and Transrepression*","5","The fact that autoinhibition occurs at cDNA concentrations far below those involved in self-"
"Abdel-Hafiz 2002.pdf","The Inhibitory Function in Human Progesterone Receptor N Termini Binds SUMO-1 Protein to Regulate Autoinhibition and Transrepression*","5","PR-B backgrounds; autoinhibition is lost but self-squelching is retained. HeLa cells were "
"Abdel-Hafiz 2002.pdf","The Inhibitory Function in Human Progesterone Receptor N Termini Binds SUMO-1 Protein to Regulate Autoinhibition and Transrepression*","6","shown). Thus, like autoinhibition of PR, transrepression by PR also requires their liganded HBD. "
"Abdel-Hafiz 2002.pdf","The Inhibitory Function in Human Progesterone Receptor N Termini Binds SUMO-1 Protein to Regulate Autoinhibition and Transrepression*","6","(K388R) eliminates autoinhibition of PR-A and PR-B, yielding receptors with 6."
"Abdel-Hafiz 2002.pdf","The Inhibitory Function in Human Progesterone Receptor N Termini Binds SUMO-1 Protein to Regulate Autoinhibition and Transrepression*","6","SUMO-1-mediated autoinhibition requires the liganded HBD. The increased transcriptional activity obtained with "
"Abdel-Hafiz 2002.pdf","The Inhibitory Function in Human Progesterone Receptor N Termini Binds SUMO-1 Protein to Regulate Autoinhibition and Transrepression*","6","deletions to map autoinhibition to residues 387.427. However, they mapped the transrepression region "

"File name","Title","Page","Search Instance"
"Gangwar 2012.pdf","pone.0039850 1..9","1","and DNA Binding Autoinhibition Analysis of Ergp55, a Critical Transcription Factor in Prostate Cancer "
"Gangwar 2012.pdf","pone.0039850 1..9","1","and DNA binding autoinhibition mechanism of Ergp55 protein, we have produced full length and "
"Gangwar 2012.pdf","pone.0039850 1..9","1","and DNA Binding Autoinhibition Analysis of Ergp55, a Critical Transcription Factor in Prostate Cancer. "
"Gangwar 2012.pdf","pone.0039850 1..9","1","and DNA binding autoinhibition mechanism of Ergp55, we performed circular dichorism, molecular modeling and "
"Gangwar 2012.pdf","pone.0039850 1..9","1","the DNA binding autoinhibition mechanism, the binding studies of Ergp55 polypeptides with DNA sequences "
"Gangwar 2012.pdf","pone.0039850 1..9","1","the evidence of autoinhibition. PLoS ONE | www.plosone.org 1 June 2012 | "
"Gangwar 2012.pdf","pone.0039850 1..9","2","Structural Modeling and Autoinhibition of Ergp55 0.5 mg/ml lysozyme) and disrupted by sonication "
"Gangwar 2012.pdf","pone.0039850 1..9","3","Structural Modeling and Autoinhibition of Ergp55 Figure 2. Size exclusion chromatography of Ergp55 polypeptides. "
"Gangwar 2012.pdf","pone.0039850 1..9","4","Structural Modeling and Autoinhibition of Ergp55 Figure 3. Binding analysis of DNA sequence of "
"Gangwar 2012.pdf","pone.0039850 1..9","5","Structural Modeling and Autoinhibition of Ergp55 Figure 4. Binding analysis of DNA sequence of "
"Gangwar 2012.pdf","pone.0039850 1..9","6","Structural Modeling and Autoinhibition of Ergp55 Figure 5. CD spectra of Ergp55 polypeptides. ("
"Gangwar 2012.pdf","pone.0039850 1..9","7","Structural Modeling and Autoinhibition of Ergp55 Figure 6. Model of Ergp55 polypeptides. (A) "
"Gangwar 2012.pdf","pone.0039850 1..9","8","affinities. DNA binding autoinhibition of Ergp55. In case of E74 promoter sequence, following KD "
"Gangwar 2012.pdf","pone.0039850 1..9","8","Structural Modeling and Autoinhibition of Ergp55 identify the secondary and tertiary structures of Ergp55 "
"Gangwar 2012.pdf","pone.0039850 1..9","8","the evidence of autoinhibition. Acknowledgments The authors thank Sita R. Meena and Pratibha for "
"Gangwar 2012.pdf","pone.0039850 1..9","9","Structural Modeling and Autoinhibition of Ergp55 27. Wu S, Zhang Y (2007) LOMETS: "

"File name","Title","Page","Search Instance"
"Garvie 2002.pdf","Structural Analysis of the Autoinhibition of Ets-1 and Its Role in Protein Partnerships*","Document Metadata","Title: Analysis of the Autoinhibition of Ets-1 and Its Role in Protein Partnerships*"
"Garvie 2002.pdf","Structural Analysis of the Autoinhibition of Ets-1 and Its Role in Protein Partnerships*","Document Metadata","Found 1 instance(s) in additional metadata"
"Garvie 2002.pdf","Structural Analysis of the Autoinhibition of Ets-1 and Its Role in Protein Partnerships*","1","Analysis of the Autoinhibition of Ets-1 and Its Role in Protein Partnerships* Received "
"Garvie 2002.pdf","Structural Analysis of the Autoinhibition of Ets-1 and Its Role in Protein Partnerships*","1","Mutations that disrupt autoinhibition of DNA binding also cause a structural change in the "
"Garvie 2002.pdf","Structural Analysis of the Autoinhibition of Ets-1 and Its Role in Protein Partnerships*","1","modification (4). Autoinhibition is another commonly utilized mechanism for regulation of protein activity, "
"Garvie 2002.pdf","Structural Analysis of the Autoinhibition of Ets-1 and Its Role in Protein Partnerships*","1","or DNA binding. Autoinhibition can be enhanced or relieved through post-translational modification, proteolytic "
"Garvie 2002.pdf","Structural Analysis of the Autoinhibition of Ets-1 and Its Role in Protein Partnerships*","1","proteins (5). Autoinhibition of DNA-binding activity is observed among members of the "
"Garvie 2002.pdf","Structural Analysis of the Autoinhibition of Ets-1 and Its Role in Protein Partnerships*","1","residues responsible for autoinhibition of Ets-1 reside within that fragment of the protein. "
"Garvie 2002.pdf","Structural Analysis of the Autoinhibition of Ets-1 and Its Role in Protein Partnerships*","1","of Ets-1 autoinhibition and how the conformational switch is used for biological regulation, "
"Garvie 2002.pdf","Structural Analysis of the Autoinhibition of Ets-1 and Its Role in Protein Partnerships*","2","Analysis of the Autoinhibition of Ets-1structure of free Ets-1 was determined "
"Garvie 2002.pdf","Structural Analysis of the Autoinhibition of Ets-1 and Its Role in Protein Partnerships*","2","the mechanism of autoinhibition and suggest how the inhibitory sequences may serve as interacting "
"Garvie 2002.pdf","Structural Analysis of the Autoinhibition of Ets-1 and Its Role in Protein Partnerships*","3","Analysis of the Autoinhibition of Ets-1 45531FIG. 2. Crystal structure of Ets-"
"Garvie 2002.pdf","Structural Analysis of the Autoinhibition of Ets-1 and Its Role in Protein Partnerships*","4","Analysis of the Autoinhibition of Ets-1tains an additional 51 amino acids at "
"Garvie 2002.pdf","Structural Analysis of the Autoinhibition of Ets-1 and Its Role in Protein Partnerships*","4","does not exhibit autoinhibition.2 The structure of Ets-1N280 in complex "
"Garvie 2002.pdf","Structural Analysis of the Autoinhibition of Ets-1 and Its Role in Protein Partnerships*","5","Analysis of the Autoinhibition of Ets-1 45533FIG. 3. Crystal structure of Ets-"
"Garvie 2002.pdf","Structural Analysis of the Autoinhibition of Ets-1 and Its Role in Protein Partnerships*","5","1N331. Autoinhibition is characterized by the ratio of equilibrium dissociation constants of "
"Garvie 2002.pdf","Structural Analysis of the Autoinhibition of Ets-1 and Its Role in Protein Partnerships*","5","dramatic disruption of autoinhibition. Similarly, mutation of Phe-304 and Tyr- 307 in helix "
"Garvie 2002.pdf","Structural Analysis of the Autoinhibition of Ets-1 and Its Role in Protein Partnerships*","5","suggesting retention of autoinhibition and a lesser role for Leu-422 in stabilizing contacts "
"Garvie 2002.pdf","Structural Analysis of the Autoinhibition of Ets-1 and Its Role in Protein Partnerships*","5","the effect on autoinhibition of Ets-1N280 are indicated. Other residues that "
"Garvie 2002.pdf","Structural Analysis of the Autoinhibition of Ets-1 and Its Role in Protein Partnerships*","6","Analysis of the Autoinhibition of Ets-1FIG. 5. Disruption of inhibitory module correlates "
"Garvie 2002.pdf","Structural Analysis of the Autoinhibition of Ets-1 and Its Role in Protein Partnerships*","6","with reduction in autoinhibition. A, equilibrium DNA binding curves derived from electrophoretic mobility shifts "
"Garvie 2002.pdf","Structural Analysis of the Autoinhibition of Ets-1 and Its Role in Protein Partnerships*","7","Analysis of the Autoinhibition of Ets-1 45535FIG. 6. Alternative states of Ets-"
"Garvie 2002.pdf","Structural Analysis of the Autoinhibition of Ets-1 and Its Role in Protein Partnerships*","7","module and reduce autoinhibition. In particular, the behavior of mutant proteins in both DNA "
"Garvie 2002.pdf","Structural Analysis of the Autoinhibition of Ets-1 and Its Role in Protein Partnerships*","7","same effect on autoinhibition as changing Tyr-307 to an alanine (4). In "
"Garvie 2002.pdf","Structural Analysis of the Autoinhibition of Ets-1 and Its Role in Protein Partnerships*","7","339 display reduced autoinhibition due to a constitutive disruption of the inhibitory module ("
"Garvie 2002.pdf","Structural Analysis of the Autoinhibition of Ets-1 and Its Role in Protein Partnerships*","7","domain. Mechanism of Autoinhibition.A key question regarding the mechanism of autoinhibition centers on "
"Garvie 2002.pdf","Structural Analysis of the Autoinhibition of Ets-1 and Its Role in Protein Partnerships*","7","the mechanism of autoinhibition centers on how inhibitory helices that pack onto the non-"
"Garvie 2002.pdf","Structural Analysis of the Autoinhibition of Ets-1 and Its Role in Protein Partnerships*","8","Analysis of the Autoinhibition of Ets-1for optimal DNA binding (24). The "
"Garvie 2002.pdf","Structural Analysis of the Autoinhibition of Ets-1 and Its Role in Protein Partnerships*","8","L422A substitution on autoinhibition, even though a stronger role was predicted by our model "
"Garvie 2002.pdf","Structural Analysis of the Autoinhibition of Ets-1 and Its Role in Protein Partnerships*","8","potential to counteract autoinhibition. Results presented here and elsewhere (15, 16, 18, 24) "
"Garvie 2002.pdf","Structural Analysis of the Autoinhibition of Ets-1 and Its Role in Protein Partnerships*","8","not counteract the autoinhibition. The Ets-1/Pax-5 partnership exemplifies this type of "
"Garvie 2002.pdf","Structural Analysis of the Autoinhibition of Ets-1 and Its Role in Protein Partnerships*","8","sequences can alleviate autoinhibition and provide cooperative energy. Helix HI-1 could be stabilized "

"File name","Title","Page","Search Instance"
"Francis 2011.pdf","Mammalian Cyclic Nucleotide Phosphodiesterases: Molecular Mechanisms and Physiological Functions","1","Phosphodiesterases 662 A. Autoinhibition 662 B. Domains and modifications that regulate phosphodiesterases 662 C. "
"Francis 2011.pdf","Mammalian Cyclic Nucleotide Phosphodiesterases: Molecular Mechanisms and Physiological Functions","1","in catalysis, oligomerization, autoinhibition, and interactions with inhibitors. In addition, major advances have been "
"Francis 2011.pdf","Mammalian Cyclic Nucleotide Phosphodiesterases: Molecular Mechanisms and Physiological Functions","4","ligand binding, and autoinhibition. Studies of PDE4 were the first to establish dimerization as "
"Francis 2011.pdf","Mammalian Cyclic Nucleotide Phosphodiesterases: Molecular Mechanisms and Physiological Functions","5","have proposed that autoinhibition is provided by physical constraints imposed by dimer contacts in "
"Francis 2011.pdf","Mammalian Cyclic Nucleotide Phosphodiesterases: Molecular Mechanisms and Physiological Functions","5","also important for autoinhibition in PDE4, but the process differs from that in PDE2. "
"Francis 2011.pdf","Mammalian Cyclic Nucleotide Phosphodiesterases: Molecular Mechanisms and Physiological Functions","6","dimerization on PDE4 autoinhibition and inhibitor interactions (50, 155). These topics are discussed "
"Francis 2011.pdf","Mammalian Cyclic Nucleotide Phosphodiesterases: Molecular Mechanisms and Physiological Functions","12","PDE functions. A. Autoinhibition Most mammalian PDEs exhibit high- and low-activity states that "
"Francis 2011.pdf","Mammalian Cyclic Nucleotide Phosphodiesterases: Molecular Mechanisms and Physiological Functions","12","In most instances, autoinhibition in PDEs involves/requires elements in the NH2-terminal portion, "
"Francis 2011.pdf","Mammalian Cyclic Nucleotide Phosphodiesterases: Molecular Mechanisms and Physiological Functions","15","the enzyme from autoinhibition (287). In the closed conformation of PDE2, the H-"
"Francis 2011.pdf","Mammalian Cyclic Nucleotide Phosphodiesterases: Molecular Mechanisms and Physiological Functions","16","isoenzymes include 1) autoinhibition by UCR2; 2) autoinhibition by a COOH-terminal domain; 3) "
"Francis 2011.pdf","Mammalian Cyclic Nucleotide Phosphodiesterases: Molecular Mechanisms and Physiological Functions","16","by UCR2; 2) autoinhibition by a COOH-terminal domain; 3) modulation of activity by "
"Francis 2011.pdf","Mammalian Cyclic Nucleotide Phosphodiesterases: Molecular Mechanisms and Physiological Functions","16","likely overlap. A) AUTOINHIBITION BY UCR2. An autoinhibitory role for UCR2 in PDE4 was "
"Francis 2011.pdf","Mammalian Cyclic Nucleotide Phosphodiesterases: Molecular Mechanisms and Physiological Functions","17","makes hydrophobic contacts. Autoinhibition by this helix is supported by the fact that an "
"Francis 2011.pdf","Mammalian Cyclic Nucleotide Phosphodiesterases: Molecular Mechanisms and Physiological Functions","17","sect. IVB4). B) AUTOINHIBITION BY A C DOMAIN HELIX. Interaction between the PDE4 catalytic "
"Francis 2011.pdf","Mammalian Cyclic Nucleotide Phosphodiesterases: Molecular Mechanisms and Physiological Functions","17","9. Cartoon depicting autoinhibition in PDE4. PDE4 isoenzymes can exist in multiple conformations, only "
"Francis 2011.pdf","Mammalian Cyclic Nucleotide Phosphodiesterases: Molecular Mechanisms and Physiological Functions","17","domain differentially impacts autoinhibition, and interaction with various partner proteins has the potential to "
"Francis 2011.pdf","Mammalian Cyclic Nucleotide Phosphodiesterases: Molecular Mechanisms and Physiological Functions","24","change that relieves autoinhibition and activates the enzyme for each of the other modifications. "

"File name","Title","Page","Search Instance"
"Huang 2003.pdf","PII: S0969-2126(02)00937-1","3","Molecular Mechanism for Autoinhibition of PKB/Akt 23 Figure 1. Structure of the Kinase "
"Huang 2003.pdf","PII: S0969-2126(02)00937-1","5","Molecular Mechanism for Autoinhibition of PKB/Akt 25 Figure 3. The ATP Binding Site "
"Huang 2003.pdf","PII: S0969-2126(02)00937-1","6","reported mechanism of autoinhibition is observed in Akt2-KD structure, but would appear to "
"Huang 2003.pdf","PII: S0969-2126(02)00937-1","6","second mechanism of autoinhibition is undergo a substantial conformational change in order observed upon "
"Huang 2003.pdf","PII: S0969-2126(02)00937-1","6","ments, this mechanismof autoinhibitionmay be broadly physiological relevance of these two disulfides is not "
"Huang 2003.pdf","PII: S0969-2126(02)00937-1","6","Akt) in kinase autoinhibition remains to be investiin the structure solved with a crystal "
"Huang 2003.pdf","PII: S0969-2126(02)00937-1","6","acid Mechanism for Autoinhibition and Activation residue (Glu200 in Akt2) in proximity to "
"Huang 2003.pdf","PII: S0969-2126(02)00937-1","6","defined two general autoinhibition mechanisms, protein kinases. Thr309 is not phosphorylated and is which "
"Huang 2003.pdf","PII: S0969-2126(02)00937-1","7","Molecular Mechanism for Autoinhibition of PKB/Akt 27 residue, Thr197, in PKA is phosphorylated, "
"Huang 2003.pdf","PII: S0969-2126(02)00937-1","7","Ser/Thr kinase autoinhibition, including steric hin- mg; 2.5 mg/ml) was diluted to "
"Huang 2003.pdf","PII: S0969-2126(02)00937-1","9","Molecular Mechanism for Autoinhibition of PKB/Akt 29 18. Klippel, A., Kavanaugh, W.M., "

"File name","Title","Page","Search Instance"
"Hubbard 2004.pdf","","1","W S JUXTAMEMBRANE AUTOINHIBITION IN RECEPTOR TYROSINE KINASES Stevan R.Hubbard Receptor tyrosine kinases "
"Hubbard 2004.pdf","","1","several mechanisms including autoinhibition. Recent structural studies, together with biochemical experiments, are now unravelling "
"Hubbard 2004.pdf","","2","ligand-mediated phosphorylation. AUTOINHIBITION The suppression of protein activity owing to interactions within the "
"Hubbard 2004.pdf","","2","| A general autoinhibition/activation model for receptor tyrosine kinases. a | In the "
"Hubbard 2004.pdf","","2","also contribute to AUTOINHIBITION/activation . namely the JUXTAMEMBRANE REGION and the region that "
"Hubbard 2004.pdf","","3","for understanding juxtamembrane autoinhibition in Eph receptors29. In this structure, the juxtamembrane region that "
"Hubbard 2004.pdf","","3","structural role in autoinhibition (please refer to the text for full details). Mutations "
"Hubbard 2004.pdf","","3","wildtype receptors through autoinhibition is necessary to limit the extent of basal, ligand-independent "
"Hubbard 2004.pdf","","3","level of phosphorylation22. Autoinhibition by the juxtamembrane region Like the carboxy-terminal tail, the "
"Hubbard 2004.pdf","","3","region, and this autoinhibition is relieved through ligand-stimulated Tyr phosphorylation. These studies are "
"Hubbard 2004.pdf","","4","mode of juxtamembrane autoinhibition would be analogous to that of the type-I MUSK."
"Hubbard 2004.pdf","","5","strong activation-segment autoinhibition34. PDGF receptor family. Members of the PDGF receptor family of "
"Hubbard 2004.pdf","","5","mechanism for juxtamembrane autoinhibition in the PDGF receptor family41.Before the crystal structure was "
"Hubbard 2004.pdf","","6","mechanism of juxtamembrane autoinhibition as that observed for FLT3. domain-like, non-native structure "
"Hubbard 2004.pdf","","6","mechanism that underlies autoinhibition by Tyr984 involves, at least in part, the positioning of "
"Hubbard 2004.pdf","","6","receptor.Therefore, this autoinhibition mechanism is probably operative in these and other RTKs. In "
"Hubbard 2004.pdf","","7","Structural basis for autoinhibition of the Ephb2 receptor tyrosine kinase by the unphosphorylated juxtamembrane "
"Hubbard 2004.pdf","","7","structural basis for autoinhibition of FLT3 by the juxtamembrane domain. Mol. Cell 13, 169."
"Hubbard 2004.pdf","","7","& Rottapel, R. Autoinhibition of the kit receptor tyrosine kinase by the cytosolic juxtamembrane "
"Hubbard 2004.pdf","","7","basis for the autoinhibition and STI-571 Inhibition of c-Kit tyrosine kinase. J. "

"File name","Title","Page","Search Instance"
"Buchwalter 2004.pdf","doi:10.1016/j.gene.2003.09.028","12","M.E., 1998. Autoinhibition as a transcriptional regulatory mechanism. Cold Spring Harbor Symp. Quant. "

